URI	membersInSweden	members	label
http://www.wikidata.org/entity/Q106817283	0	2265	K6 telephone box
http://www.wikidata.org/entity/Q27971968	0	2256	constituency of the House of Commons
http://www.wikidata.org/entity/Q811430	4	2254	human-made geographic feature
http://www.wikidata.org/entity/Q15217609	0	2247	titular see
http://www.wikidata.org/entity/Q948878	0	2239	dovecote
http://www.wikidata.org/entity/Q160742	38	2223	abbey
http://www.wikidata.org/entity/Q56750657	0	2215	hermitage church
http://www.wikidata.org/entity/Q1007870	22	2191	art gallery
http://www.wikidata.org/entity/Q2354973	36	2186	road tunnel
http://www.wikidata.org/entity/Q2143825	56	2184	hiking trail
http://www.wikidata.org/entity/Q72030539	1023	2181	farmstead
http://www.wikidata.org/entity/Q17172602	0	2178	monumental cross
http://www.wikidata.org/entity/Q200334	2	2155	bell tower
http://www.wikidata.org/entity/Q10594991	11	2151	nature area
http://www.wikidata.org/entity/Q213441	4	2150	shop
http://www.wikidata.org/entity/Q28843623	0	2140	dwór complex
http://www.wikidata.org/entity/Q814648	0	2138	parish of Denmark
http://www.wikidata.org/entity/Q3146899	1	2132	diocese of the Catholic Church
http://www.wikidata.org/entity/Q19844914	1	2108	university building
http://www.wikidata.org/entity/Q494829	10	2099	bus station
http://www.wikidata.org/entity/Q106491339	0	2096	Q106491339
http://www.wikidata.org/entity/Q42744322	0	2068	urban municipality of Germany
http://www.wikidata.org/entity/Q37901	285	2057	strait
http://www.wikidata.org/entity/Q18524218	0	2055	canton of France
http://www.wikidata.org/entity/Q491713	118	2047	sound
http://www.wikidata.org/entity/Q15661340	0	2046	ancient city
http://www.wikidata.org/entity/Q155239	0	2046	Indian reservation of Canada
http://www.wikidata.org/entity/Q5004679	0	2038	path
http://www.wikidata.org/entity/Q5728070	0	2025	biblioteca popular
http://www.wikidata.org/entity/Q14752696	0	2023	ancient Roman structure
http://www.wikidata.org/entity/Q14750991	1	2020	Commonwealth War Graves Commission maintained cemetery
http://www.wikidata.org/entity/Q7315155	9	2012	research center
http://www.wikidata.org/entity/Q26262476	0	2008	third-level administrative country subdivision in Indonesia
http://www.wikidata.org/entity/Q28930084	0	2004	parish of Victoria
http://www.wikidata.org/entity/Q2977	3	1994	cathedral
http://www.wikidata.org/entity/Q188913	0	1992	plantation
http://www.wikidata.org/entity/Q385337	0	1988	deanery
http://www.wikidata.org/entity/Q12225020	0	1982	uzlah
http://www.wikidata.org/entity/Q15324	6	1979	body of water
http://www.wikidata.org/entity/Q12292478	4	1979	estate
http://www.wikidata.org/entity/Q253326	0	1943	cadastral municipality
http://www.wikidata.org/entity/Q71574305	0	1934	United Bank of India branch
http://www.wikidata.org/entity/Q1329623	13	1933	cultural center
http://www.wikidata.org/entity/Q687188	0	1933	ward of Vietnam
http://www.wikidata.org/entity/Q92026	0	1932	Japanese castle
http://www.wikidata.org/entity/Q1584134	0	1931	mound
http://www.wikidata.org/entity/Q73865589	0	1928	Syndicate Bank branch
http://www.wikidata.org/entity/Q57831	15	1904	fortress
http://www.wikidata.org/entity/Q23827464	0	1901	centre of Saudi Arabia
http://www.wikidata.org/entity/Q274153	55	1900	water tower
http://www.wikidata.org/entity/Q56242063	2	1889	Protestant church building
http://www.wikidata.org/entity/Q1138414	0	1879	hermitage
http://www.wikidata.org/entity/Q66817267	0	1879	Q66817267
http://www.wikidata.org/entity/Q2179958	0	1877	district of Peru
http://www.wikidata.org/entity/Q70081950	0	1851	Bank of Maharashtra branch
http://www.wikidata.org/entity/Q28045079	0	1846	contour fort
http://www.wikidata.org/entity/Q4976993	1	1838	civil parish
http://www.wikidata.org/entity/Q2066754	0	1835	manor
http://www.wikidata.org/entity/Q16748868	16	1832	city walls
http://www.wikidata.org/entity/Q2198484	0	1827	municipal district
http://www.wikidata.org/entity/Q11670533	5	1818	elevated station
http://www.wikidata.org/entity/Q1076099	1144	1814	school library
http://www.wikidata.org/entity/Q589282	0	1814	ward or electoral division of the United Kingdom
http://www.wikidata.org/entity/Q6558431	1	1811	coal-fired power station
http://www.wikidata.org/entity/Q10977433	0	1809	protected area of Ukraine
http://www.wikidata.org/entity/Q61663696	0	1802	bicycle-sharing station
http://www.wikidata.org/entity/Q7257872	0	1798	public hospital
http://www.wikidata.org/entity/Q43501	24	1792	zoo
http://www.wikidata.org/entity/Q269770	1	1788	boarding school
http://www.wikidata.org/entity/Q193475	2	1786	menhir
http://www.wikidata.org/entity/Q1595639	15	1785	local museum
http://www.wikidata.org/entity/Q17350442	3	1777	venue
http://www.wikidata.org/entity/Q1498804	1	1774	multiple dwellings
http://www.wikidata.org/entity/Q188040	6	1773	quarry
http://www.wikidata.org/entity/Q3624938	0	1750	city district of Brazil
http://www.wikidata.org/entity/Q744296	7	1743	wooden church
http://www.wikidata.org/entity/Q284053	0	1730	dado
http://www.wikidata.org/entity/Q15145593	20	1715	tram line
http://www.wikidata.org/entity/Q74539826	0	1709	Kotak Mahindra Bank branch
http://www.wikidata.org/entity/Q1959314	0	1708	protected area of Russia
http://www.wikidata.org/entity/Q18142	17	1708	high-rise building
http://www.wikidata.org/entity/Q1066288	1	1700	figurine
http://www.wikidata.org/entity/Q66771621	0	1691	Dena Bank branch
http://www.wikidata.org/entity/Q1311958	17	1675	railway tunnel
http://www.wikidata.org/entity/Q796174	0	1669	site of community importance
http://www.wikidata.org/entity/Q641226	12	1667	arena
http://www.wikidata.org/entity/Q42211429	0	1664	township of Minnesota
http://www.wikidata.org/entity/Q3208559	0	1661	Candomblé terreiro
http://www.wikidata.org/entity/Q12819564	9	1661	station
http://www.wikidata.org/entity/Q21100463	0	1657	natural monument in the Czech Republic
http://www.wikidata.org/entity/Q1343246	0	1653	English country house
http://www.wikidata.org/entity/Q5154047	0	1651	quarter/commune of Cambodia
http://www.wikidata.org/entity/Q17456783	0	1632	building with triangular gable
http://www.wikidata.org/entity/Q1802963	22	1627	mansion
http://www.wikidata.org/entity/Q5926864	34	1625	group of lakes
http://www.wikidata.org/entity/Q1640496	0	1623	conciliation cross
http://www.wikidata.org/entity/Q13402009	3	1620	apartment building
http://www.wikidata.org/entity/Q1362225	1	1612	warehouse
http://www.wikidata.org/entity/Q55462851	0	1609	gorge
http://www.wikidata.org/entity/Q89021600	0	1609	B road
http://www.wikidata.org/entity/Q655311	0	1606	onsen
http://www.wikidata.org/entity/Q17205621	0	1603	township of Iowa
http://www.wikidata.org/entity/Q3504085	0	1587	rural municipality of Poland
http://www.wikidata.org/entity/Q2661988	0	1586	urban settlement in Russia
http://www.wikidata.org/entity/Q245117	1	1582	relief sculpture
http://www.wikidata.org/entity/Q9035798	0	1569	township of Pennsylvania
http://www.wikidata.org/entity/Q13107184	12	1569	pharmacy
http://www.wikidata.org/entity/Q75520	5	1567	plateau
http://www.wikidata.org/entity/Q628179	1	1566	trail
http://www.wikidata.org/entity/Q18674739	0	1565	event venue
http://www.wikidata.org/entity/Q103910453	0	1563	village or neigbourhood
http://www.wikidata.org/entity/Q8072	1	1560	volcano
http://www.wikidata.org/entity/Q63248569	0	1554	scenic reserve
http://www.wikidata.org/entity/Q28147344	0	1552	Dutch municipal coat of arms
http://www.wikidata.org/entity/Q15141321	2	1552	train service
http://www.wikidata.org/entity/Q2989398	0	1548	commune of Algeria
http://www.wikidata.org/entity/Q23019040	0	1546	geographic township of Quebec
http://www.wikidata.org/entity/Q149621	1	1541	district
http://www.wikidata.org/entity/Q23790	216	1530	natural monument
http://www.wikidata.org/entity/Q2651004	0	1521	palazzo
http://www.wikidata.org/entity/Q2039348	0	1520	municipality of the Netherlands
http://www.wikidata.org/entity/Q18247357	1	1518	group of structures or buildings
http://www.wikidata.org/entity/Q959309	0	1511	coal mine
http://www.wikidata.org/entity/Q902814	10	1505	border town
http://www.wikidata.org/entity/Q748998	1	1504	fire lookout tower
http://www.wikidata.org/entity/Q3240715	2	1500	crater
http://www.wikidata.org/entity/Q21507948	1	1498	former village
http://www.wikidata.org/entity/Q131263	2	1493	barracks
http://www.wikidata.org/entity/Q62049	0	1492	county seat
http://www.wikidata.org/entity/Q24764	0	1492	municipality of the Philippines
http://www.wikidata.org/entity/Q104841013	0	1491	hromada
http://www.wikidata.org/entity/Q174814	0	1482	electrical substation
http://www.wikidata.org/entity/Q54114	2	1478	boulevard
http://www.wikidata.org/entity/Q41982239	30	1471	navigation channel
http://www.wikidata.org/entity/Q20437094	5	1470	installation artwork
http://www.wikidata.org/entity/Q2583015	0	1465	ghetto in Nazi-occupied Europe
http://www.wikidata.org/entity/Q856584	2	1463	library building
http://www.wikidata.org/entity/Q695992	0	1448	niche
http://www.wikidata.org/entity/Q17198545	0	1443	township of Illinois
http://www.wikidata.org/entity/Q17391474	0	1441	neck gable building
http://www.wikidata.org/entity/Q73887153	0	1438	Oriental Bank of Commerce branch
http://www.wikidata.org/entity/Q692630	1300	1436	outdoor gym
http://www.wikidata.org/entity/Q2046325	0	1435	round barrow
http://www.wikidata.org/entity/Q12206807	0	1430	block
http://www.wikidata.org/entity/Q55710865	0	1428	pan
http://www.wikidata.org/entity/Q9309832	0	1421	nature reserve
http://www.wikidata.org/entity/Q44377	8	1410	tunnel
http://www.wikidata.org/entity/Q10416961	1400	1408	working life museum
http://www.wikidata.org/entity/Q1289426	0	1404	county of China
http://www.wikidata.org/entity/Q2006279	0	1403	provincial park of Canada
http://www.wikidata.org/entity/Q271669	2	1399	landform
http://www.wikidata.org/entity/Q17205735	0	1399	township of Kansas
http://www.wikidata.org/entity/Q1137809	6	1398	courthouse
http://www.wikidata.org/entity/Q6270791	0	1394	township of Missouri
http://www.wikidata.org/entity/Q64037785	0	1392	county courthouse
http://www.wikidata.org/entity/Q221722	7	1389	bike path
http://www.wikidata.org/entity/Q681337	0	1389	cowshed
http://www.wikidata.org/entity/Q1713379	0	1378	boys' school
http://www.wikidata.org/entity/Q97072190	0	1369	religious ceramic panel
http://www.wikidata.org/entity/Q1363599	0	1361	passenger train
http://www.wikidata.org/entity/Q40558	2	1357	smithy
http://www.wikidata.org/entity/Q17318027	0	1354	rural commune of Morocco
http://www.wikidata.org/entity/Q1802801	0	1349	rural municipality of Austria
http://www.wikidata.org/entity/Q702081	0	1347	water board in the Netherlands
http://www.wikidata.org/entity/Q28371991	0	1342	village of Yemen
http://www.wikidata.org/entity/Q130003	15	1341	ski resort
http://www.wikidata.org/entity/Q158438	19	1339	arch bridge
http://www.wikidata.org/entity/Q15092344	0	1338	urban area in Norway
http://www.wikidata.org/entity/Q1070912	0	1330	Zhou
http://www.wikidata.org/entity/Q81917	1	1322	fortified tower
http://www.wikidata.org/entity/Q18019452	0	1315	A road
http://www.wikidata.org/entity/Q17198620	0	1311	township of Ohio
http://www.wikidata.org/entity/Q1440300	4	1307	observation tower
http://www.wikidata.org/entity/Q685309	0	1300	former municipality of Switzerland
http://www.wikidata.org/entity/Q21562164	0	1299	National Historical Commission of the Philippines historical marker
http://www.wikidata.org/entity/Q1202402	0	1294	townhouse
http://www.wikidata.org/entity/Q4632675	0	1293	dwelling place
http://www.wikidata.org/entity/Q1989945	0	1293	agrotown
http://www.wikidata.org/entity/Q72984778	0	1293	Federal Bank branch
http://www.wikidata.org/entity/Q15640053	13	1289	tram system
http://www.wikidata.org/entity/Q422211	0	1287	Site of Special Scientific Interest
http://www.wikidata.org/entity/Q24027556	0	1284	township of Arkansas
http://www.wikidata.org/entity/Q22652	3	1283	green space
http://www.wikidata.org/entity/Q3192808	0	1276	commune of Madagascar
http://www.wikidata.org/entity/Q1339195	10	1273	station building
http://www.wikidata.org/entity/Q7930989	0	1270	city/town
http://www.wikidata.org/entity/Q56557504	0	1266	city of Iran
http://www.wikidata.org/entity/Q623605	1	1264	gristmill
http://www.wikidata.org/entity/Q8719053	10	1263	music venue
http://www.wikidata.org/entity/Q2016147	0	1263	ogham stone
http://www.wikidata.org/entity/Q92086	0	1261	promontory fort
http://www.wikidata.org/entity/Q353070	24	1260	junction
http://www.wikidata.org/entity/Q194408	0	1258	nunatak
http://www.wikidata.org/entity/Q787078	904	1257	sector light
http://www.wikidata.org/entity/Q245016	2	1256	military base
http://www.wikidata.org/entity/Q1147395	0	1256	district of Turkey
http://www.wikidata.org/entity/Q23828039	0	1256	village/town/city in Lebanon
http://www.wikidata.org/entity/Q22667	77	1252	railway
http://www.wikidata.org/entity/Q7246143	0	1250	Private Natural Heritage Conservation Area
http://www.wikidata.org/entity/Q63099748	1	1250	hotel building
http://www.wikidata.org/entity/Q191992	4	1249	headland
http://www.wikidata.org/entity/Q46622	14	1249	controlled-access highway
http://www.wikidata.org/entity/Q1426271	0	1245	route nationale
http://www.wikidata.org/entity/Q958314	0	1239	grape variety
http://www.wikidata.org/entity/Q12672672	0	1239	ancient burial ground
http://www.wikidata.org/entity/Q19796778	0	1237	route départementale
http://www.wikidata.org/entity/Q106602575	0	1237	Ogham Stone Concept
http://www.wikidata.org/entity/Q17448832	0	1236	building with stepped gable
http://www.wikidata.org/entity/Q120560	3	1234	minor basilica
http://www.wikidata.org/entity/Q1067164	5	1232	service
http://www.wikidata.org/entity/Q17450736	0	1231	building with clock gable
http://www.wikidata.org/entity/Q1048525	21	1230	golf course
http://www.wikidata.org/entity/Q2463705	0	1227	Special Protection Area
http://www.wikidata.org/entity/Q2087181	3	1223	historic house museum
http://www.wikidata.org/entity/Q483515	0	1222	myeon
http://www.wikidata.org/entity/Q644371	5	1222	international airport
http://www.wikidata.org/entity/Q695793	71	1219	rapids
http://www.wikidata.org/entity/Q92062	0	1209	motte-and-bailey castle
http://www.wikidata.org/entity/Q10313934	0	1205	intermittent lake
http://www.wikidata.org/entity/Q60534895	0	1201	proposed site of community importance
http://www.wikidata.org/entity/Q66538936	0	1198	Vijaya Bank branch
http://www.wikidata.org/entity/Q391414	0	1191	architectural element
http://www.wikidata.org/entity/Q1348006	735	1187	city block
http://www.wikidata.org/entity/Q105190	0	1185	levee
http://www.wikidata.org/entity/Q80793	1	1183	sundial
http://www.wikidata.org/entity/Q1187691	0	1182	roadside station in Japan
http://www.wikidata.org/entity/Q15079663	6	1179	rapid transit railway line
http://www.wikidata.org/entity/Q672070	8	1178	photographic studio
http://www.wikidata.org/entity/Q24566025	1024	1172	Norse runestone
http://www.wikidata.org/entity/Q16823155	0	1169	Schloss
http://www.wikidata.org/entity/Q62059246	0	1160	public reserve
http://www.wikidata.org/entity/Q1408475	0	1153	fortified house
http://www.wikidata.org/entity/Q194195	11	1149	amusement park
http://www.wikidata.org/entity/Q18760306	0	1148	residential and commercial building
http://www.wikidata.org/entity/Q55468440	0	1147	underground irrigation canal
http://www.wikidata.org/entity/Q75804428	0	1144	Pragathi Krishna Gramin Bank branch
http://www.wikidata.org/entity/Q2750108	2	1143	priory
http://www.wikidata.org/entity/Q12029081	0	1142	Fountain
http://www.wikidata.org/entity/Q20071150	0	1135	botanical natural monument
http://www.wikidata.org/entity/Q12144897	1	1132	industrial building
http://www.wikidata.org/entity/Q106491386	0	1129	Q106491386
http://www.wikidata.org/entity/Q637600	0	1129	sabkha
http://www.wikidata.org/entity/Q162602	1	1128	river island
http://www.wikidata.org/entity/Q15975450	0	1127	smallholding
http://www.wikidata.org/entity/Q817477	0	1123	tehsil
http://www.wikidata.org/entity/Q325017	0	1122	causewayed enclosure
http://www.wikidata.org/entity/Q697295	0	1119	shrine
http://www.wikidata.org/entity/Q1457501	0	1119	cemetery chapel
http://www.wikidata.org/entity/Q166620	36	1116	drainage basin
http://www.wikidata.org/entity/Q34379419	0	1113	sand area
http://www.wikidata.org/entity/Q17205774	0	1111	township of Michigan
